tribe,address,user name,display name,profile image,eliminated day
gold,0x9dD7D725982BF9bB1CF1c5ecaC3Ca68e0bDBD2B9,OnlyWailoaloa,Wailoaloa.eth 👹,https://pbs.twimg.com/profile_images/1615257692293169152/QMspjI31_normal.jpg,
red,0xEa4C7bbb46473e2de10f0bA33B28E3aD9c26AF91,mmmargueta,marielisa,https://pbs.twimg.com/profile_images/1417951028717125633/T3jQUlLr_normal.jpg,
gold,0x14174A3f8868b4b6Ab023853e2Ff5903Ea0fd015,carrawu,carra.eth,https://pbs.twimg.com/profile_images/1431970818360324101/4WK8BfAK_normal.jpg,
blue,0x45e2C1b07CcE6c0C361bB420C13FA0C6154981E9,naturevrm,naturevrm.eth 🕳🐇,https://pbs.twimg.com/profile_images/1558862407354777601/ZGmUt2lF_normal.jpg,
green,0xd4b25EE7981D834a58E43f49c7eB15aF9498ae32,varunv_88,Varun,https://pbs.twimg.com/profile_images/1745411467451805696/uFeMUER-_normal.jpg,
orange,0x5dBBcFaE7Ad3C6664C96f6439575332BC8157E2D,Christian_Dtmr,christian,https://pbs.twimg.com/profile_images/1717214609701023748/6UQ_EQtS_normal.jpg,
orange,0x7F062ef11F2C17A0cc2F8615E01b319DaCC217Ad,terpsfi,Terps,https://pbs.twimg.com/profile_images/1725199696589705216/lQAZGygI_normal.jpg,
silver,0x9DD32D4Cbf47b80Bb6e32B639B52f7e8FD8Fba4F,0xrajath,Rajath Alex,https://pbs.twimg.com/profile_images/1460798702856069124/N8SH24wo_normal.jpg,
pink,0x881475210E75b814D5b711090a064942b6f30605,traf,traf,https://pbs.twimg.com/profile_images/1749953922653908992/IMXl4Hnb_normal.jpg,
silver,0x8ACFe17a5Fe62966A27E579e28c10e936de614f2,HollanderAdam,Adam Hollander,https://pbs.twimg.com/profile_images/1749635604327936000/bcqm12_k_normal.jpg,
yellow,0xe703f231aB056eCb99C92a1232cC1020ACFC72f8,co1born,╭colborn.jpg 🔜🕳🐇ʷʰᵒ ʳ ᵘˀ,https://pbs.twimg.com/profile_images/1630605931582046213/v9qOSNIf_normal.jpg,
green,0x2C8cF899e98c538E3c58319e7e5a0105344a53b6,uninsightful,nikhil,https://pbs.twimg.com/profile_images/1210494856058949632/49isOhnH_normal.jpg,
red,0x42982dAfD5577DB35255bB1Dab0B288464844de1,zkMoira,Moira,https://pbs.twimg.com/profile_images/1715255162330124288/LCHVyKZi_normal.jpg,
yellow,0x91DDa995be3A56bBF2Ac6E5e14eb9213a336AAc6,c__bergz,Carl Bergman,https://pbs.twimg.com/profile_images/1333226584497676289/IPabSskv_normal.jpg,
white,0xc41D1F5Fc64aFcF6C999D1CEF4f4ce1649d9653f,3LAU,3LAU,https://pbs.twimg.com/profile_images/1750786385576108032/ZWDZ-0te_normal.jpg,
green,0xA7a5A2745f10D5C23d75a6fd228A408cEDe1CAE5,spengrah,Spencer Graham,https://pbs.twimg.com/profile_images/1495788435902238726/4PSJAzPR_normal.jpg,
blue,0x1dDc50A8b8ef07c654B4ace65070B0E7acfF622B,vijaymichalik,vijay.eth,https://pbs.twimg.com/profile_images/1697282761432633347/z-mBDK5Y_normal.png,
blue,0x60e45296492692cB933debf5E9cec749711F78c0,tervoooo,tervo,https://pbs.twimg.com/profile_images/1747489976290357248/F1B9a4b5_normal.jpg,
purple,0x614A61a3b7F2fd8750AcAAD63b2a0CFe8B8524F1,reneil1337,reneil.eth 🕳🐇,https://pbs.twimg.com/profile_images/1722280091168669696/7ZqoMIBF_normal.jpg,
purple,0x9Ac035863fdF5EE0572F71F9da6E7aE729dc75AD,ftrofa,Frank Trofa,https://pbs.twimg.com/profile_images/1464319879079682054/KUUoa6V0_normal.jpg,
yellow,0xDC40CbF86727093c52582405703e5b97D5C64B66,0xMasonH,Mason Hall,https://pbs.twimg.com/profile_images/1509678416777428994/joV432vx_normal.png,
silver,0xf642a9f168EB9BEa7a99235A84B7e91Cddb09282,raffichill,Raffi Chilingaryan,https://pbs.twimg.com/profile_images/1612855564853284865/6LFqO-xm_normal.jpg,
orange,0x849151d7D0bF1F34b70d5caD5149D28CC2308bf1,jessepollak,Jesse Pollak (jesse.xyz) 🛡️,https://pbs.twimg.com/profile_images/1484575656759472128/4vLR6_4F_normal.png,
red,0x3f0bc0051a30740ddAd3f7694e3034A1019963bB,a1lon9,alon,https://pbs.twimg.com/profile_images/1698011995578961920/haUv3SQy_normal.jpg,
blue,0xA5d0ad68014026feeE78a1Fffd2A93797194750e,natashaghoskins,Natasha from Boys Club,https://pbs.twimg.com/profile_images/1612613397786382337/qENYbI8k_normal.jpg,
purple,0x73fFE63cd7D64bd42800C6eb3C349F166dde55e4,NayatCheikh,Nayat.eth,https://pbs.twimg.com/profile_images/1555099216497745920/clVl8AW__normal.jpg,
yellow,0xE05149B1f3fC90B1832106233616AbF1EEd1a127,marcgmbh,marc,https://pbs.twimg.com/profile_images/1734576614833356800/SS-PkhJf_normal.jpg,
pink,0x0B3CF56E7dF3BB3Fb7201fFcD96d279b05DDd2E3,SalvinoArmati,Salvino D'Armati,https://pbs.twimg.com/profile_images/1490373606290997249/gRcRpAT7_normal.jpg,
pink,0x7b78F347cc40F15344EDE278EcEC4E39E1F15485,NTBro,trunzo.eth 💜🦇🔊,https://pbs.twimg.com/profile_images/1669733508158492672/ME5pdAzC_normal.jpg,
blue,0xe1dFd93006B6cCDf32A10320b288fB94d5041450,tomsegal,Thomas,https://pbs.twimg.com/profile_images/1671895202037116928/mtzUDrmj_normal.jpg,
red,0xd7536f8FeA24d5742aC4680dD33033DF5F58F21A,NateyG,nate 🆖,https://pbs.twimg.com/profile_images/1664048630188359681/MbfBwpNQ_normal.jpg,
silver,0x5E3367F1F6CD4f772439ca239568F16CB5FED858,howdai27,Tina Dai ✨,https://pbs.twimg.com/profile_images/1631032506656120834/pQ3AdyCA_normal.jpg,
silver,0x75c5dCE2Ca800A51931e970119329EC5147D60E1,sia_kazi,Sia,https://pbs.twimg.com/profile_images/1506804456951881732/3MJgbEqa_normal.jpg,
green,0xf56345338Cb4CddaF915ebeF3bfde63E70FE3053,BoredElonMusk,BORED,https://pbs.twimg.com/profile_images/1657708082347094016/7OwBxYkR_normal.jpg,
purple,0x79C4213a328E3B4F1D87b4953C14759399dB25E2,litocoen,lito.eth,https://pbs.twimg.com/profile_images/1722778304149860352/nn4TPpNA_normal.png,
pink,0x42f107da772Bff3c88574bFb71b2E286f94Dd207,tridog,tri,https://pbs.twimg.com/profile_images/1644530439015772160/qljoPGUC_normal.jpg,
silver,0x3090F21b6dE863b442fdDD8F2faeCab094C3D8C9,seanlattimorejr,Sean Latt,https://pbs.twimg.com/profile_images/1543277839314739204/4_mh_YdA_normal.jpg,
white,0xf7a264d8D3e761D1667E3E3586158f53AF155322,lsukernik,Larry Sukernik,https://pbs.twimg.com/profile_images/1266790486351785985/FrQoS57O_normal.jpg,
blue,0xC8ecE128e77dFe3a3Bbd2c7d54101f2238F8b611,KentoInami,Kento Inami,https://pbs.twimg.com/profile_images/1481870830426816515/wJApY8Dm_normal.jpg,
green,0xdf9B0d723776972C5cAe27FDb4F3Ea827A5Cf283,JosephBender,Joe Bender,https://pbs.twimg.com/profile_images/1535708487535280128/ZgHUPlOn_normal.jpg,
blue,0x223F2db258234F7Fa164a9e4C0929318FEb3B550,vmny,Victor Ma,https://pbs.twimg.com/profile_images/1700125719764799489/LkCKj76F_normal.jpg,
purple,0x324Ea50e48C07dEb39c8e98f0479d4aBD2Bd8e9a,DistStateAndMe,Samuel Dare,https://pbs.twimg.com/profile_images/1518652183423725571/OPJgH1s3_normal.jpg,
red,0xcd6CC95D927A342bdd63A7b3F7E281728B291c1E,AleahBoudr20055,Aleah Boudreaux,https://pbs.twimg.com/profile_images/1739322558753689600/IEAgwzqt_normal.jpg,
white,0x9bc621f0232A0333E3ad77bc3634a0C46b3b21B7,milesjennings,miles jennings,https://pbs.twimg.com/profile_images/1423499661520760834/XB3tBOkU_normal.jpg,
blue,0xbb1aAc81902F9735117fD6D95f3c86835d5Eb9D7,dbwoods11,woods,https://pbs.twimg.com/profile_images/1701446890112380928/EYxZXI8f_normal.jpg,
red,0x24344dE334423FE32044BCD2AAc9db832F6eeAc7,0xcush,cush 🌞 d/acc,https://pbs.twimg.com/profile_images/1726784062382080001/Q1AfQp3p_normal.png,
blue,0xE996BCB72218d8601dB330cE269dF5b5Ab776FBD,NicolasPriem,Nicolas Priem,https://pbs.twimg.com/profile_images/1367432272849305602/ZxCNRC3G_normal.jpg,
green,0x9113F0D1d6541C4fe16B55873AA79d4a90b0bcc0,Jordanbauer_,JordanBauer.eth,https://pbs.twimg.com/profile_images/1679529507235979273/IaNQS1y__normal.jpg,
gold,0xCB628527d70f081a763E4Fc003ebC67260B181fE,maxmcq,Max McQuillan,https://pbs.twimg.com/profile_images/1590414227440664578/xQQCSeii_normal.jpg,
orange,0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E,will__price,Will Price,https://pbs.twimg.com/profile_images/1569563984264679424/m8u-7erv_normal.jpg,
pink,0x4880d1cc7C72d3dB6774F219E47185cfd00dB40b,lexyy_xyz,lexy ✨,https://pbs.twimg.com/profile_images/1499921171915046914/8qwB4ga6_normal.jpg,
yellow,0xB15D23C1380B60eCaDB569403338B89B99213EE6,NoahNewfield,Newf.eth,https://pbs.twimg.com/profile_images/1717615644059824128/7zG4tQoM_normal.jpg,
orange,0x3Ee6Cda1E03ADFA072bcB6Be969020b68E761423,thgcruz7,thiago.perkshop.eth,https://pbs.twimg.com/profile_images/1475838910236344324/2nwOSoNo_normal.jpg,
purple,0xBa03d7A4419745cd0D6BF14877394446Dc043583,patrykadas,Patryk,https://pbs.twimg.com/profile_images/1730600439949725696/0DqJW6nh_normal.jpg,
pink,0x08cEb8Bba685ee708C9c4c65576837cbE19B9dea,WPeaster,WMP,https://pbs.twimg.com/profile_images/1629356580306305024/KOpqc_lK_normal.jpg,
blue,0x621450B6320dCCF4179F7C51C5c15caE2633652a,braeden_norris,Braeden Norris,https://pbs.twimg.com/profile_images/1626738073861083138/Uy9vIEhe_normal.jpg,
green,0xF73FE15cFB88ea3C7f301F16adE3c02564ACa407,shahruz,shahruz,https://pbs.twimg.com/profile_images/1588764235399454720/inihFahb_normal.png,
green,0xccdFAeB5CB3Cb4a7211e31C3c550199Ef37461Cb,johnnymalandras,Christian.⌐◨-◨,https://pbs.twimg.com/profile_images/1513830444684525570/pi9kn-Cj_normal.jpg,
white,0xE95330D7CDcd37bf0Ad875C29e2a2871FeFa3De8,0xshugo,shugo.eth,https://pbs.twimg.com/profile_images/1711317166685863936/pYbSolAP_normal.jpg,
red,0x5008b5DD4bdbD96eD8897e56EBC8e84D2A824687,allsee,allsee,https://pbs.twimg.com/profile_images/1587705687341236224/bgJ0IsBW_normal.jpg,
purple,0x6c1e581e4eA169c28B9cA03F17F7370E030548aC,camillionaire_m,Camilla McFarland,https://pbs.twimg.com/profile_images/1746107258847576064/wjF2neL-_normal.jpg,
yellow,0x08c6CAB5Bf0ae77833C5CBf8d2dd934a9253CD7B,Jierlich,Jonah Erlich ❤️‍🔥,https://pbs.twimg.com/profile_images/1531338812076457984/O21UXwsH_normal.jpg,
yellow,0xF5D4a3b9FB77d1d5600a10E0e1C4eFD12F9be751,DeeZe,DeeZe 🫡,https://pbs.twimg.com/profile_images/1600176789384470529/Ov473Rmm_normal.jpg,
silver,0xD98804Ea47D3C6d5EC436E054beADD9E05DD87d4,mikehunter36929,mike hunter,https://pbs.twimg.com/profile_images/1746656984223383552/iiRmGpHN_normal.jpg,
gold,0xF98B7e44EFe4c60264564554B885ab884D0dd904,renstern_eth,Ren Stern,https://pbs.twimg.com/profile_images/1719284691822678016/FsrNovJz_normal.jpg,
blue,0xCca768585e1fa2871Ddfb789fFA95C6288162FC7,brennenschlu,Brennen Schlueter ◡̈,https://pbs.twimg.com/profile_images/1669025481893740544/0wE77_iT_normal.jpg,
green,0x21f201CEcA464377B536ECaea26559f5a84F3d37,Curious__J,Curious J,https://pbs.twimg.com/profile_images/1749321092299108352/VGetMVJ6_normal.jpg,
orange,0x867629A9311F70F2E2e9707a2597c91650014Be6,muir_eth,Muir 🟢,https://pbs.twimg.com/profile_images/1597035885354262528/04AM8PTs_normal.jpg,
red,0xA1E01696CF4F62ed4FaDB9c17D8D41E262948e24,nudaoliu,nu,https://pbs.twimg.com/profile_images/1714489163917959168/9nz5ALWf_normal.jpg,
pink,0x4076dC883750F40484298E8A300bF1E50D031787,robdezendorf,rob dezendorf,https://pbs.twimg.com/profile_images/1607435394865418242/C3Mq7EZI_normal.png,
silver,0x528541c6e72e4cd6c098b622FA5700dF0A5eae56,lou_markets,Louis,https://pbs.twimg.com/profile_images/1610356961912188928/dzVu3A91_normal.jpg,
silver,0xcd742e8a2a4798b0A94B9f94EC49668f58Fab790,rocker,rocker,https://pbs.twimg.com/profile_images/1726481506959609856/0tI2z_9x_normal.jpg,
purple,0x6653fadDA05df8108e82d6694fa368172549BCbc,2irl4u,armand type beat,https://pbs.twimg.com/profile_images/1706326089050533888/HPr9MS5x_normal.png,
green,0xA83444576F86C8B59A542eC2F286a19aB12c2666,parisrouz,Paris Rouzati,https://pbs.twimg.com/profile_images/1750558431423913984/6pd_v1uc_normal.jpg,
white,0x8Df46D8Bb10D79f89E00e0a6859327f7189C45de,richiebonilla,richie is on quests 🧭,https://pbs.twimg.com/profile_images/1738701154798780416/TxzeRFQu_normal.jpg,
yellow,0x1B151FE2757520B26fbF95DB19D20da9C37b7bCE,earemu,Emmanuel Aremu 🔴✨,https://pbs.twimg.com/profile_images/1748677728767803392/WCqBhe1U_normal.jpg,
yellow,0x8a2198711de295c8C17CC8FdC4837FEEdE83C496,Crypto_Syd,syd.stars 🐱🚀🌙,https://pbs.twimg.com/profile_images/1744828914831151104/hcpwbTMM_normal.jpg,
silver,0x330F1997C9bBC66bE5f1A3B0f2F6403051Ea57Be,defi_airdrops,DeFi Airdrops 🦇🔊,https://pbs.twimg.com/profile_images/1528352528869609474/SJD2tSJP_normal.jpg,
purple,0x7c99670ECc3A57Cd1A8D1Bdfc8e2Ff5b4527b382,CashtroCrypto,Cashtro,https://pbs.twimg.com/profile_images/1743732881426436096/RsWjenhu_normal.png,
silver,0xE2388f22cf5e328C197D6530663809cc0408a510,joeysantoro_eth,Joey Santoro 💚🦇🔊,https://pbs.twimg.com/profile_images/1495076113059622918/GVoTCRaB_normal.jpg,
red,0xd99B95f92Cce2A7BEAa0aB2Fe6b0D9F5D5A30138,domodata,domo,https://pbs.twimg.com/profile_images/1540363498848403461/TIUPOCQx_normal.jpg,
red,0x6D4065cfF95252b12f07e2192D33B264f90796Db,jameswilsterman,James Wilsterman,https://pbs.twimg.com/profile_images/492250951080636418/UT-byXER_normal.png,
pink,0x1e7081fC315E05e1d9B54dB5bF0BA96eAD0Af484,zackabaker,Zack Baker,https://pbs.twimg.com/profile_images/1428523977916383233/klMBGi0R_normal.jpg,
green,0xe330B0AB6D18E3f523890403a9dF284fEb4Ba2b8,EAWharton,Eddie Wharton 🌊,https://pbs.twimg.com/profile_images/1726082261911580672/StCjFsKJ_normal.jpg,
gold,0x897dDD93BB32faF570036EBf216D594B3BBbD47b,9506xEline,Eline,https://pbs.twimg.com/profile_images/1689583176048324608/udiy4oSk_normal.jpg,
silver,0x5B73a9F5f44E5FD61616C07Aae4DEa66C33aB44e,JesBickhart,Jes Bickhart,https://pbs.twimg.com/profile_images/1096938177237966848/dfiJfinA_normal.png,
purple,0xb06Ece03eb2048fA31f32C3746E8CE13e8e2B2c9,FranklinBi,Franklin Bi,https://pbs.twimg.com/profile_images/1747712885713985536/tLqEqRLS_normal.jpg,
gold,0x333601a803CAc32B7D17A38d32c9728A93b422f4,Slokh,Kartik,https://pbs.twimg.com/profile_images/1554248854794534913/JXGn6d0L_normal.jpg,
red,0x47Bbf62C4326EFF3353022e7Dd1d9caA5bc97841,BenTerry,Ben Terry,https://pbs.twimg.com/profile_images/1378387721262088199/NYU3Dzag_normal.jpg,
blue,0x4124Cf34f56fa151E05c91aCE550ADa0DD5aABD7,izgnzlz,Isabel,https://pbs.twimg.com/profile_images/1617896439073456128/RR6DQsmi_normal.jpg,
white,0x765E406Eb1Bb0909F4Eae2fe5B52c21C9E61b498,ibcflan,cflan,https://pbs.twimg.com/profile_images/1709324917332656128/ij1-5TVy_normal.jpg,
blue,0xc1555DCce7fE410B7049fe9Da8B565d6BE86D813,tekinsalimi,tekin salimi,https://pbs.twimg.com/profile_images/1449049409740812289/12Tp9OS__normal.jpg,
yellow,0x0C71557b4aD81E07034DD9C04E232f17BB0B4Aa3,SpencerMarell,Spencer,https://pbs.twimg.com/profile_images/1693695408588062722/sKdL9bWg_normal.jpg,
orange,0xcB46219bA114245c3A18761E4f7891f9C4BeF8c0,lakshmansankar,lsankar,https://pbs.twimg.com/profile_images/1517158096623136768/AMFxUaHM_normal.jpg,
yellow,0xFa595a41018DD2dbFff8147FcC5478bb424E3984,schmooey,Andrew Steinthal,https://pbs.twimg.com/profile_images/1539261775140605954/MS8OY-M2_normal.jpg,
purple,0x38D261561Db340087bE6Ce4448EA0943671126a0,0xHerSilence,HerSilence 👹👺,https://pbs.twimg.com/profile_images/1744887506296770560/Gpg_fARH_normal.png,
pink,0x4cf41C1E5e2A8403E08e7d3883791fCe6f6497d3,stephanminkj,Stephan Min,https://pbs.twimg.com/profile_images/1745259686201290752/fbL_3pNl_normal.jpg,
white,0xE0982E0d39eeE312017c58DBa76c99Ca59b8A958,MayaBakhai,Maya Bakhai (is hiring robinhood & snapchat devs),https://pbs.twimg.com/profile_images/1491196144088764419/aghfcWP6_normal.jpg,
white,0xDC4471ee9DFcA619Ac5465FdE7CF2634253a9dc6,c0rv0s,Nate,https://pbs.twimg.com/profile_images/1666584856485134336/cSTB8Nmu_normal.jpg,
yellow,0x1E0b16d340eD938A71467998e997e995110eD596,revelati,revelati,https://pbs.twimg.com/profile_images/1679551952752095232/-ruBR3tV_normal.jpg,
red,0xa251520154ca342f0B1D702Bf5a56F78c982405B,joshcrnls,Josh Cornelius,https://pbs.twimg.com/profile_images/1673718693417701378/mjwNBwgv_normal.jpg,
red,0xcB565Ee70934c5887F9459fb0Dcec6ADD7F43CF2,boogaav,Booga | 🎥 Man of Crypto,https://pbs.twimg.com/profile_images/1554362464065982464/jDDj3qRc_normal.jpg,
pink,0x2fa856d3a79FabFF523344CbE987C9E2ba5f8879,arnav_vohra,Arnav Vohra,https://pbs.twimg.com/profile_images/1704755024490840064/4ILJa5R__normal.jpg,
green,0x17204f7cd5ff487e22DfaEE29Ad91b59db0e8DA6,cjsxyz,Chris Shu,https://pbs.twimg.com/profile_images/1748073040318222336/bgt3XIs9_normal.jpg,
blue,0x940eBf4Da65D5B7A161799857a65485ae3D47bE5,hnshah,Hiten Shah,https://pbs.twimg.com/profile_images/1498191257218076672/rvtMDI8Q_normal.jpg,
gold,0xaa91b5fB20BBC0d262ea35D557e74F6854cfd810,juicyju33,juicyju,https://pbs.twimg.com/profile_images/1687317438033981440/skAZ5eWr_normal.jpg,
green,0xf6c84b44d1697c804a4cbf04A35592360eb0b920,apgdoesweb3,Angelo Panumaht Goepel,https://pbs.twimg.com/profile_images/1745158397840756736/bHmx-zva_normal.jpg,
green,0x7581F542Bc78eFC68E5C3c449CbE7753bE0163c7,Mr_Bahama_,Mr. Bahama,https://pbs.twimg.com/profile_images/1690129118220738560/hlH6IYeW_normal.jpg,
yellow,0x5D1e8B6722FC4229De9ac0Fd111eA4C44a5A64B9,darylX24,DarylX,https://pbs.twimg.com/profile_images/1690085803936870402/jW42YUo0_normal.jpg,
pink,0x72b7448f470D07222Dbf038407cD69CC380683F3,FishFishDeFi,Fishy,https://pbs.twimg.com/profile_images/1685483000992079872/PGS4bPAF_normal.png,
gold,0x9CEFB888eEda13f40E10aF987Ea8811ac44F996f,sorgente711,Mariano,https://pbs.twimg.com/profile_images/1694056720111214593/13PE19oA_normal.jpg,
gold,0xE35b606317E2D2b664B0FEE041f99b22A3aAa3D2,iamnotnicola,nicola 💾,https://pbs.twimg.com/profile_images/1256842824861040640/YulRKmEB_normal.jpg,
gold,0x460A913023DaE36fFE6008fdea2edDF76e3328A2,hungry_lunch,hungry_lunch,https://pbs.twimg.com/profile_images/1437093228541583362/0yD9fp-E_normal.jpg,
green,0xCFFE08BDf20918007f8Ab268C32f8756494fC8D8,gabrielhaines,Gabriel Haines.⌐◨-◨,https://pbs.twimg.com/profile_images/1684331571795443713/5S3Ocdxm_normal.jpg,
blue,0xFd4F24676eD4588928213F37B126B53c07186F45,zencephalon,zen eth/acc,https://pbs.twimg.com/profile_images/1603043706172542982/OVE2nDEB_normal.jpg,
purple,0xEEad1396fe5f0daec6DbC04d8a43E85dDE4d97DA,MSilb7,Michael Silberling,https://pbs.twimg.com/profile_images/1709571374962851840/Z2iNxGnh_normal.jpg,
pink,0x017347cb75aC8725608e593EA35d83f9B2b3cfb8,zestycheeto,Zesty,https://pbs.twimg.com/profile_images/1734792890134462464/DZW16QA0_normal.jpg,
green,0x55045DA52be49461aF91a235E4303D4a9B2312AE,anquetil,martin,https://pbs.twimg.com/profile_images/1659056190155030530/YWvuFres_normal.jpg,
pink,0x114D5798B35d3FDB6b1185cf849c6F7D5E8D0eA0,nickgallo,nick gallo,https://pbs.twimg.com/profile_images/1574937789308833792/ddHi-ZXA_normal.jpg,
green,0x38EED3CCeED88f380E436eb21811250797c453C5,jakub_rusiecki,jakub rusiecki,https://pbs.twimg.com/profile_images/1651891288508100609/SiZBDtoP_normal.jpg,
green,0x2604fb7B2c561D6a277a0EC8c2308A26CEe18272,yuppieventures,yuppie.eth,https://pbs.twimg.com/profile_images/1741532222522605568/N7WMizOH_normal.jpg,
blue,0x3EAEf0fCf432cFfD12C5b8e2C328D2856fa49EF9,ethandaya,𝖟𝖊𝖙𝖍,https://pbs.twimg.com/profile_images/1622581504567279616/vBePcoCI_normal.jpg,
red,0x1AdC09fa9A173a13Dc5b4E0F85D1Edf7A8C10f50,freezer_boi,hamza s (freezer),https://pbs.twimg.com/profile_images/1465072390241542146/c73hhoVW_normal.jpg,
white,0x5BbF3884aB25112128FaD9aDd6b49047E7B02A53,batzdu,batz,https://pbs.twimg.com/profile_images/1667998566458040321/XgrVQV-v_normal.jpg,
gold,0x70eCe45cDc64A768f936Ccb8aC851578251363e3,jaesmail,jihad,https://pbs.twimg.com/profile_images/1640741261517758468/SDmM7KSZ_normal.jpg,
yellow,0xFC18E4E5fa6A137F85F70D2F8F2Eb18Bf5Ec3Fe2,devansh_san,Devansh Sanghavi,https://pbs.twimg.com/profile_images/1417066827612528642/ofpXraZZ_normal.jpg,
white,0x216A4e6722297Ffd039FFcCbc4cDC51D5256B935,nassyweazy,Nass Eddequiouaq,https://pbs.twimg.com/profile_images/1726397801486311424/zEfJ670U_normal.jpg,
purple,0x47ec58D5704082527a90362a6293029d7Ed5fc4E,benroy__,Ben Roy,https://pbs.twimg.com/profile_images/1577591390284156928/KfNocMR-_normal.jpg,
white,0x5f1DCC33004Ac2D8c1eAf27168083eD189888060,BeraMVP,MVP🐻⛓️,https://pbs.twimg.com/profile_images/1742025440103907328/chBiwY3X_normal.jpg,
yellow,0xA0beCCF5AA2bED1978FCCA4b8aA9BCEE89eF23Eb,ankytheape,Anky | Mint Open,https://pbs.twimg.com/profile_images/1692989352551337984/JdiyhoLp_normal.jpg,
silver,0xc080324F33D5a591BFB7e7D504E62D20C7EBAC48,CatchMeStacking,Shaolin Capital,https://pbs.twimg.com/profile_images/1688226142191263745/tmqLWx6y_normal.jpg,
orange,0x45B6b57c8EcC32bE9648Bc083F53B8fBF88BF28b,CaoArmand,CaoYin🐯曹寅,https://pbs.twimg.com/profile_images/1543969238120968194/TCVhyMuJ_normal.jpg,
purple,0xCDFD7845a690CCC16964eD5E93de73cfB9D3175c,0xwoid,woid,https://pbs.twimg.com/profile_images/1597363868984086529/j5kxUqEA_normal.jpg,
white,0x439945b21b40b1cA89c135892fa1E3896Ff39Ff0,y77cao,chaos,https://pbs.twimg.com/profile_images/1646693910742269952/9LPG2Lg1_normal.jpg,
red,0x8D7160acF17Df37F28e2D39441d3A78c80037463,cdawg510,curtishcheng,https://pbs.twimg.com/profile_images/1496125647395037189/A8Vzl0f0_normal.jpg,
pink,0x66D433d8B786679e00d614b704FaA6455677C032,snokkok,MetaChok,https://pbs.twimg.com/profile_images/1749548331553132544/Z5tzjRr-_normal.jpg,
purple,0x7137f0420565E1bCD6abEc57e3c4AaC05ddcaD01,bwats,Brian Watson,https://pbs.twimg.com/profile_images/1681033069988548608/-GDfZD95_normal.jpg,
gold,0x5C0a5787178BdbC3582D0822f307D02f1E1cd919,GhandiTheGame,Ghandi ⋆｡‧₊°♱༉‧₊˚.,https://pbs.twimg.com/profile_images/1752779881870721024/oL2Erb3J_normal.jpg,
pink,0x7144E83cAFFffb4C0a704cB516d947Dc3e39f8BB,offplanetgalaxy,off planet,https://pbs.twimg.com/profile_images/1744468058649866240/laFOS-Iv_normal.jpg,
red,0x0029Ab135b5Be72168BF80F140D60a9264dbD0C5,A_Balyasnikov,Andrey Balyasnikov,https://pbs.twimg.com/profile_images/1557292213331173376/lTyETYOU_normal.jpg,
gold,0x913A9995a97649b31F42066cD536cAc0ba1d435A,arbitrumaster,Arbitrumaster 🤝,https://pbs.twimg.com/profile_images/1618273402942259200/fwDB3MRL_normal.jpg,
red,0x38488DCa8dccFEebfD3CC298436134e3b3aF6B8B,SHL0MS,█̶̳̘͛̄̃͒̄̃͜█̴͇̱̅͒̅█̵̻̣̝͒̈̄̈͝͝█̴̞̜̻̝͍̂̽͜█̷̢,https://pbs.twimg.com/profile_images/1659383482219364353/G0wVDIP1_normal.png,
green,0x808a2adbD0a3fc679e3F7CD18d4f579BFCaaEC9C,ljin18,Li Jin,https://pbs.twimg.com/profile_images/1547998399147827202/D_2uvDGj_normal.jpg,
silver,0xF668cc6cdE8ae8670d90400c32EfD78C8d6E243A,melobirdx3,melo 🧙🏻‍♂️ (edm/acc),https://pbs.twimg.com/profile_images/1747763554579582976/c3QilfsM_normal.jpg,
white,0xE481c6D99DBDC4d27689E2B418A8fa3c27ee1bdC,artofkot,Artem,https://pbs.twimg.com/profile_images/1745570638826237952/EX-ltZRm_normal.jpg,
silver,0xB1db41Aa2484E3f5f5a510e07003C29Fd1b0F115,wyllieonchain,macro dose,https://pbs.twimg.com/profile_images/1702070519988887552/IA_ep70r_normal.jpg,
purple,0x049569adb8a1e8A9349E9F1111C7b7993A4612eB,Chipagosfinest,alec.eth (on Farcaster) 🤠,https://pbs.twimg.com/profile_images/1484766329798213634/pIfL_r6Y_normal.jpg,
yellow,0x7a986b3e98A9cFCe38E2070ACC6b0e2ACeD31C91,Abraham_L_L,Abraham Litwin-Logan,https://pbs.twimg.com/profile_images/1740901019305852928/1FhPd4Mv_normal.jpg,
yellow,0xcb42Ac441fCade3935243Ea118701f39AA004486,gladstonecallum,Callum.eth 🔥_🔥,https://pbs.twimg.com/profile_images/1168595841549918209/IQZjnxaO_normal.jpg,
blue,0x953cC221d2D43bA9b7EB9BDf17617aEa39CEa774,deaneverett_j,dean,https://pbs.twimg.com/profile_images/1752182423884800000/au5hS0vk_normal.jpg,
gold,0x925aD5ACB7762Bd26C8A024673F0Fd32a313203c,Ricocunhalay,ricolay,https://pbs.twimg.com/profile_images/1489735706280972291/DQmSAsYD_normal.png,
silver,0x3781515c673c9776f923dA06d367ef3DDF26c430,0xthanos,Thanos,https://pbs.twimg.com/profile_images/1552764157895839745/nxLH1cSM_normal.jpg,
pink,0xFb469965eC425D5B83Da58dd75A3A77AC06eafa1,JRRtokenNFT,JRRtoken.eth,https://pbs.twimg.com/profile_images/1746746906233970688/pYLTnR26_normal.jpg,
